cve_id,description,published_date,cvss_score,vendor_raw,software_raw,vendor,software,software_version,operatig_system,source,reason,trigger,attacker_action,user_interaction,system_state,network_access,privilege,vulnerability_type,consequences
CVE-2021-2069,"Vulnerability in the Oracle Outside In Technology product of Oracle Fusion Middleware (component: Outside In Filters). Supported versions that are affected are 8.5.4 and 8.5.5. Easily exploitable vulnerability allows unauthenticated attacker with network access via HTTP to compromise Oracle Outside In Technology. Successful attacks of this vulnerability can result in unauthorized creation, deletion or modification access to critical data or all Oracle Outside In Technology accessible data as well as unauthorized read access to a subset of Oracle Outside In Technology accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Outside In Technology. Note: Outside In Technology is a suite of software development kits (SDKs). The protocol and CVSS score depend on the software that uses the Outside In Technology code. The CVSS score assumes that the software passes data received over a network directly to Outside In Technology code, but if data is not received over a network the CVSS score may be lower. CVSS 3.1 Base Score 8.6 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:L).",2021-01-20T14:50:07,8.6,Oracle Corporation,Outside In Technology,Oracle,Oracle Outside In Technology,8.5.4 and 8.5.5,N/A,Outside In Filters component,Easily exploitable vulnerability,network access via HTTP,compromise Oracle Outside In Technology,No,Software receives data over network directly to Outside In Technology code,Network,None,Unauthorized access and denial of service (partial DOS),"Unauthorized creation, deletion, modification, read access to data and partial denial of service"
CVE-2021-2319,"Vulnerability in the Oracle Cloud Infrastructure Storage Gateway product of Oracle Storage Gateway (component: Management Console). The supported version that is affected is Prior to 1.4. Easily exploitable vulnerability allows high privileged attacker with network access via HTTP to compromise Oracle Cloud Infrastructure Storage Gateway. While the vulnerability is in Oracle Cloud Infrastructure Storage Gateway, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in takeover of Oracle Cloud Infrastructure Storage Gateway. Note: Updating the Oracle Cloud Infrastructure Storage Gateway to version 1.4 or later will address these vulnerabilities. Download the latest version of Oracle Cloud Infrastructure Storage Gateway from <a href="" https://www.oracle.com/downloads/cloud/oci-storage-gateway-downloads.html"">here. Refer to Document <a href=""https://support.oracle.com/rs?type=doc&id=2768897.1"">2768897.1 for more details. CVSS 3.1 Base Score 9.1 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H).",2021-04-22T21:54:03,9.1,Oracle Corporation,Cloud Infrastructure,Oracle,Oracle Cloud Infrastructure Storage Gateway,Prior to 1.4,N/A,Management Console,Vulnerability in the Oracle Cloud Infrastructure Storage Gateway product,HTTP network access,Compromise Oracle Cloud Infrastructure Storage Gateway,No,N/A,Remote (via HTTP),High privileged,"Not specified (impact: Confidentiality, Integrity, and Availability)",Takeover of Oracle Cloud Infrastructure Storage Gateway and significant impact on additional products
CVE-2021-1248,"Multiple vulnerabilities in certain REST API endpoints of Cisco Data Center Network Manager (DCNM) could allow an authenticated, remote attacker to execute arbitrary SQL commands on an affected device. For more information about these vulnerabilities, see the Details section of this advisory.",2021-01-20T00:00:00,8.8,Cisco,Cisco Data Center Network Manager ,Cisco,Data Center Network Manager (DCNM),N/A,N/A,REST API endpoints,Improper input validation,N/A,execute arbitrary SQL commands,No,N/A,Remote,Authenticated,SQL Injection,Execute arbitrary SQL commands on an affected device
CVE-2021-43066,"A external control of file name or path in Fortinet FortiClientWindows version 7.0.2 and below, version 6.4.6 and below, version 6.2.9 and below, version 6.0.10 and below allows attacker to escalate privilege via the MSI installer.",2022-05-11T15:40:10,8.4,Fortinet,Fortinet FortiClientWindows,Fortinet,FortiClientWindows,"version 7.0.2 and below, version 6.4.6 and below, version 6.2.9 and below, version 6.0.10 and below",N/A,MSI installer,External control of file name or path,via the MSI installer,escalate privilege,No,,Local,Low privilege required,Privilege escalation,Allows attacker to escalate privilege
CVE-2021-4401,"The Style Kits plugin for WordPress is vulnerable to Cross-Site Request Forgery in versions up to, and including, 1.8.0. This is due to missing or incorrect nonce validation on the update_posts_stylekit() function. This makes it possible for unauthenticated attackers to update style kits for posts via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.",2023-07-01T05:33:27.437Z,8.8,mauryaratan,Style Kits – Advanced Theme Styles for Elementor,WordPress,Style Kits plugin,up to and including 1.8.0,N/A,update_posts_stylekit() function,missing or incorrect nonce validation,via a forged request,trick a site administrator into clicking on a link,"Yes, site administrator needs to click on a link",N/A,Remote,Unauthenticated,Cross-Site Request Forgery,unauthenticated attackers can update style kits for posts
CVE-2021-0222,"A vulnerability in Juniper Networks Junos OS allows an attacker to cause a Denial of Service (DoS) to the device by sending certain crafted protocol packets from an adjacent device with invalid payloads to the device. These crafted packets, which should be discarded, are instead replicated and sent to the RE. Over time, a Denial of Service (DoS) occurs. Continued receipt of these crafted protocol packets will cause an extended Denial of Service (DoS) condition, which may cause wider traffic impact due to protocol flapping. An indication of compromise is to check ""monitor interface traffic"" on the ingress and egress port packet counts. For each ingress packet, two duplicate packets are seen on egress. This issue can be triggered by IPv4 and IPv6 packets. This issue affects all traffic through the device. This issue affects: Juniper Networks Junos OS: 14.1X53 versions prior to 14.1X53-D53 on EX4300, QFX3500, QFX5100, EX4600; 15.1 versions prior to 15.1R7-S6 on EX4300, QFX3500, QFX5100, EX4600; 16.1 versions prior to 16.1R7-S7 on EX4300, QFX5100, EX4600; 17.1 versions prior to 17.1R2-S11 on EX4300, QFX5100, EX4600; 17.1 versions prior to 117.1R3-S2 on EX4300; 17.2 versions prior to 17.2R1-S9 on EX4300; 17.2 versions prior to 17.2R3-S3 on EX4300, QFX5100, EX4600, QFX5110, QFX5200; 17.3 versions prior to 17.3R2-S5, 17.3R3-S7 on EX4300, QFX5100, EX4600, QFX5110, QFX5200; 17.4 versions prior to 17.4R2-S9, 17.4R3 on EX4300, QFX5100, EX4600, QFX5110, QFX5200; 18.1 versions prior to 18.1R3-S9 on EX4300, QFX5100, EX4600, QFX5110, QFX5200, QFX5210, EX2300, EX3400; 18.2 versions prior to 18.2R2-S7 on EX4300; 18.2 versions prior to 18.2R3-S3 on EX4300, QFX5100, EX4600, QFX5110, QFX5200, QFX5210, EX2300, EX3400; 18.3 versions prior to 18.3R2-S3, on EX4300; 18.3 versions prior to 18.3R1-S7, 18.3R3-S1 on EX4300, QFX5100, EX4600, QFX5110, QFX5200, QFX5210, QFX5120, EX4650, EX2300, EX3400; 18.4 versions prior to 18.4R1-S5, 18.4R2-S3, 18.4R3 on EX4300, QFX5100, EX4600, QFX5110, QFX5200, QFX5210, QFX5120, EX4650, EX2300, EX3400; 19.1 versions prior to 19.1R1-S4, 19.1R2-S1, 19.1R3 on EX4300, QFX5100, EX4600, QFX5110, QFX5200, QFX5210, QFX5120, EX4650, EX2300, EX3400; 19.2 versions prior to 19.2R1-S4, 19.2R2 on EX4300; 19.2 versions prior to 19.2R1-S3, 19.2R2 on QFX5100, EX4600, QFX5110, QFX5200, QFX5210, QFX5120, EX4650, EX2300, EX3400; 19.3 versions prior to 19.3R2-S1, 19.3R3 on EX4300; 19.3 versions prior to 19.3R1-S1, 19.3R2, 19.3R3 on QFX5100, EX4600, QFX5110, QFX5200, QFX5210, QFX5120, EX4650, EX2300, EX3400;",2021-01-13T00:00:00,7.4,Juniper Networks,Junos OS,Juniper Networks,Junos OS,"14.1X53, 15.1, 16.1, 17.1, 17.2, 17.3, 17.4, 18.1, 18.2, 18.3, 18.4, 19.1, 19.2, 19.3",N/A,protocol packet processing,crafted packets with invalid payloads are not discarded,receiving certain crafted protocol packets with invalid payloads from an adjacent device,send crafted protocol packets from an adjacent device,No,Dependent on software versions specified,Adjacent,N/A,Denial of Service (DoS),Denial of Service (DoS) due to protocol flapping and wider traffic impact
CVE-2021-34592,In Bender/ebee Charge Controllers in multiple versions are prone to Command injection via Web interface. An authenticated attacker could enter shell commands into some input fields.,2022-04-27T00:00:00,8.8,Bender / ebee,CC612,Bender,ebee Charge Controllers,multiple versions,N/A,Web interface input fields,Improper input validation leading to command injection,Entering shell commands into input fields,Enter shell commands into input fields,No,N/A,Remote,Authenticated attacker,Command injection,Potential execution of arbitrary shell commands
CVE-2021-31375,"An Improper Input Validation vulnerability in routing process daemon (RPD) of Juniper Networks Junos OS devices configured with BGP origin validation using Resource Public Key Infrastructure (RPKI), allows an attacker to send a specific BGP update which may cause RPKI policy-checks to be bypassed. This, in turn, may allow a spoofed advertisement to be accepted or propagated. This issue affects: Juniper Networks Junos OS 12.3 versions prior to 12.3R12-S18; 15.1 versions prior to 15.1R7-S9; 17.2 versions prior to 17.2R3-S3; 17.3 versions prior to 17.3R3-S7; 17.4 versions prior to 17.4R2-S9, 17.4R3; 18.1 versions prior to 18.1R3-S13; 18.2 versions prior to 18.2R3-S3; 18.3 versions prior to 18.3R3-S1; 18.4 versions prior to 18.4R3; 19.1 versions prior to 19.1R2; 19.2 versions prior to 19.2R2; 19.3 versions prior to 19.3R2.",2021-10-13T00:00:00,7.2,Juniper Networks,Junos OS,Juniper Networks,Junos OS,"12.3 versions prior to 12.3R12-S18, 15.1 versions prior to 15.1R7-S9, 17.2 versions prior to 17.2R3-S3, 17.3 versions prior to 17.3R3-S7, 17.4 versions prior to 17.4R2-S9, 17.4R3, 18.1 versions prior to 18.1R3-S13, 18.2 versions prior to 18.2R3-S3, 18.3 versions prior to 18.3R3-S1, 18.4 versions prior to 18.4R3, 19.1 versions prior to 19.1R2, 19.2 versions prior to 19.2R2, 19.3 versions prior to 19.3R2",N/A,routing process daemon (RPD) configured with BGP origin validation using RPKI,Improper Input Validation,send a specific BGP update,send a specific BGP update,No,BGP origin validation using RPKI enabled,Remote,Unauthenticated,Improper Input Validation,"RPKI policy-checks may be bypassed, spoofed advertisement may be accepted or propagated"
CVE-2021-34458,Windows Kernel Remote Code Execution Vulnerability,2021-07-16T20:19:47,9.9,Microsoft,Windows Server 2019,Microsoft,Windows Kernel,N/A,Windows,Kernel,N/A,N/A,Execute code remotely,N/A,N/A,Remote,N/A,Remote Code Execution,Potential for an attacker to execute arbitrary code on the affected system.
CVE-2021-44458,Linux users running Lens 5.2.6 and earlier could be compromised by visiting a malicious website. The malicious website could make websocket connections from the victim's browser to Lens and so operate the local terminal feature. This would allow the attacker to execute arbitrary commands as the Lens user.,2022-01-10T15:05:44,8.3,Mirantis,Lens,Lens,Lens,5.2.6 and earlier,Linux,local terminal feature,websocket connections from the victim's browser,visiting a malicious website,operate the local terminal feature to execute arbitrary commands,Visiting a malicious website,Browser with active websocket capability,Remote,Lens user's level,Remote Code Execution,Attacker can execute arbitrary commands as the Lens user
CVE-2021-23236,"Requests may be used to interrupt the normal operation of the device. When exploited, Fresenius Kabi Agilia Link+ version 3.0 must be rebooted via a hard reset triggered by pressing a button on the rack system.",2022-01-21T18:17:35,7.5,Fresenius Kabi,Agilia Link+,Fresenius Kabi,Agilia Link+,version 3.0,,,,Requests,Send requests to interrupt the normal operation,"Yes, pressing a button on the rack system to reboot via hard reset",Requires a normal operational state that can be interrupted,,,,Device operation interruption requiring a hard reset
